Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,49.09090909090909,10.110157816040168,15.163443807724832,0.05497780713168057,12.394544146277688
fold_2,54.54545454545455,25.245691929902453,26.363182272273175,0.056015643206509674,11.028933720155196
fold_3,62.22222222222222,16.18033426976516,23.045765570067445,0.05857494142320421,14.323621882332695
fold_4,68.88888888888889,19.851571274357667,25.659431960528668,0.061120033264160156,12.693655437893337
fold_5,60.0,23.414483047521536,21.747464661956837,0.056831704245673284,14.24381915728251
