Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,35.55555555555556,35.35014005602241,33.17730054984957,0.04624213112725152,1.9992635250091553
fold_2,34.285714285714285,29.340569561157796,30.43068140436561,0.04606257166181292,3.876382282802037
fold_3,37.5,35.50347222222222,34.828176209755156,0.0430009663105011,3.0866485834121704
fold_4,28.75,21.197916666666664,24.01098901098901,0.04742974042892456,2.2035133838653564
fold_5,55.0,39.85756875849755,44.380587484035765,0.03895258903503418,2.7811471621195474
