Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,52.77777777777777,25.81349206349206,33.02725052725053,0.05766604344050089,14.264701644579569
fold_2,72.72727272727272,32.035615899252264,43.7465564738292,0.06051590225913308,21.91383333639665
fold_3,47.22222222222221,25.863095238095237,32.03463203463203,0.05466624101003011,14.78209525346756
fold_4,59.52380952380952,37.202380952380956,41.54654868940583,0.060676983424595425,17.695116417748586
fold_5,66.66666666666666,29.83150183150183,39.587606837606835,0.058967208862304686,25.761159133911132
