Fold,Avg Precision,Avg Recall,Avg F1,Avg pr time,Avg rec time
fold_1,72.2222,18.7809,29.2289, 0.050560099737984796,3.450288942881993
fold_2,77.7778,17.3943, 28.4022, 0.050560099737984796,3.450288434881993
fold_3,72.2222,14.8683,24.5732, ,0.04396316740247938,3.535850922266642
fold_4,66.6667,15.3671, 24.5454, 0.04636746644973755,3.0501726269721985
fold_5,77.7778,20.116,31.3916,0.045581658681233726,4.070135911305745
